ID_SAEB;ID_REGIAO;ID_UF;ID_MUNICIPIO;ID_AREA;ID_ESCOLA;IN_PUBLICA;ID_LOCALIZACAO;ID_TURMA;ID_SERIE;ID_ALUNO;IN_SITUACAO_CENSO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;IN_PREENCHIMENTO_CH;IN_PREENCHIMENTO_CN;IN_PRESENCA_LP;IN_PRESENCA_MT;IN_PRESENCA_CH;IN_PRESENCA_CN;ID_CADERNO_LP;ID_BLOCO_1_LP;ID_BLOCO_2_LP;ID_CADERNO_MT;ID_BLOCO_1_MT;ID_BLOCO_2_MT;ID_CADERNO_CH;ID_BLOCO_1_CH;ID_BLOCO_2_CH;NU_BLOCO_1_ABERTA_CH;NU_BLOCO_2_ABERTA_CH;ID_CADERNO_CN;ID_BLOCO_1_CN;ID_BLOCO_2_CN;ID_BLOCO_3_CN;NU_BLOCO_1_ABERTA_CN;NU_BLOCO_2_ABERTA_CN;TX_RESP_BLOCO1_LP;TX_RESP_BLOCO2_LP;TX_RESP_BLOCO1_MT;TX_RESP_BLOCO2_MT;TX_RESP_BLOCO1_CH;TX_RESP_BLOCO2_CH;CO_CONCEITO_Q1_CH;CO_CONCEITO_Q2_CH;TX_RESP_BLOCO1_CN;TX_RESP_BLOCO2_CN;TX_RESP_BLOCO3_CN;CO_CONCEITO_Q1_CN;CO_CONCEITO_Q2_CN;IN_PROFICIENCIA_LP;IN_PROFICIENCIA_MT;IN_PROFICIENCIA_CH;IN_PROFICIENCIA_CN;IN_AMOSTRA;ESTRATO;ESTRATO_CIENCIAS;PESO_ALUNO_LP;PROFICIENCIA_LP;ERRO_PADRAO_LP;PROFICIENCIA_LP_SAEB;ERRO_PADRAO_LP_SAEB;PESO_ALUNO_MT;PROFICIENCIA_MT;ERRO_PADRAO_MT;PROFICIENCIA_MT_SAEB;ERRO_PADRAO_MT_SAEB;PESO_ALUNO_CH;PROFICIENCIA_CH;ERRO_PADRAO_CH;PROFICIENCIA_CH_SAEB;ERRO_PADRAO_CH_SAEB;PESO_ALUNO_CN;PROFICIENCIA_CN;ERRO_PADRAO_CN;PROFICIENCIA_CN_SAEB;ERRO_PADRAO_CN_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;IN_INSE;INSE_ALUNO;NU_TIPO_NIVEL_INSE;PESO_ALUNO_INSE;TX_RESP_Q01;TX_RESP_Q02;TX_RESP_Q03;TX_RESP_Q04;TX_RESP_Q05a;TX_RESP_Q05b;TX_RESP_Q05c;TX_RESP_Q06;TX_RESP_Q07a;TX_RESP_Q07b;TX_RESP_Q07c;TX_RESP_Q07d;TX_RESP_Q07e;TX_RESP_Q08;TX_RESP_Q09;TX_RESP_Q10a;TX_RESP_Q10b;TX_RESP_Q10c;TX_RESP_Q10d;TX_RESP_Q10e;TX_RESP_Q10f;TX_RESP_Q11a;TX_RESP_Q11b;TX_RESP_Q11c;TX_RESP_Q12a;TX_RESP_Q12b;TX_RESP_Q12c;TX_RESP_Q12d;TX_RESP_Q12e;TX_RESP_Q12f;TX_RESP_Q12g;TX_RESP_Q13a;TX_RESP_Q13b;TX_RESP_Q13c;TX_RESP_Q13d;TX_RESP_Q13e;TX_RESP_Q13f;TX_RESP_Q13g;TX_RESP_Q13h;TX_RESP_Q13i;TX_RESP_Q14;TX_RESP_Q15a;TX_RESP_Q15b;TX_RESP_Q16;TX_RESP_Q17;TX_RESP_Q18;TX_RESP_Q19;TX_RESP_Q20;TX_RESP_Q21a;TX_RESP_Q21b;TX_RESP_Q21c;TX_RESP_Q21d;TX_RESP_Q21e;TX_RESP_Q22a;TX_RESP_Q22b;TX_RESP_Q22c;TX_RESP_Q22d;TX_RESP_Q22e;TX_RESP_Q22f;TX_RESP_Q22g;TX_RESP_Q22h;TX_RESP_Q23a;TX_RESP_Q23b;TX_RESP_Q23c;TX_RESP_Q23d;TX_RESP_Q23e;TX_RESP_Q23f;TX_RESP_Q23g;TX_RESP_Q23h;TX_RESP_Q23i;TX_RESP_Q24
2023;1;11;6322170;2;61453930;1;1;1602004;9;49409565;1;0;0;;;0;0;;;20;6;2;20;6;2;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61453930;1;1;1633570;9;49408416;1;0;0;;;0;0;;;9;2;4;9;2;4;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217021;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409163;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;BCDCDBCACBDDC;DCCBACCBDCDBC;CACACCADADDBC;CCCBADBCCCAAD;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;991756;355793;304624163;19601833;1,04433E+15;849422;344654;297440554;19263514;;;;;;;;;;;1;1;464;4;10816326531;B;B;A;A;A;A;A;B;B;B;.;.;.;B;B;A;C;C;B;C;B;B;.;.;B;A;D;B;D;A;D;B;B;B;A;A;A;B;B;B;A;.;.;B;C;A;A;A;B;A;D;A;D;A;A;B;B;B;A;A;A;B;B;B;B;B;B;B;B;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409164;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;DBADABCBCBBCC;DBCCABBABABBD;DADDDCACBCADA;ADABBDBABDBBA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-473059;375579;223922579;2069191;1,04433E+15;-523658;589083;220695916;3292522;;;;;;;;;;;1;1;479;4;10816326531;A;E;A;A;A;A;A;B;B;B;A;A;A;F;F;A;B;C;C;C;C;A;A;A;C;A;C;B;B;B;D;A;B;B;A;B;A;B;B;B;B;A;A;B;B;A;C;A;B;B;C;A;D;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409165;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;BCBACDBCDDCBB;BACBDCACBBDBC;CCACCDDABDCBA;CBCACDACAADBA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-358215;379581;230249721;20912394;1,04433E+15;-170981;456074;240407855;25491038;;;;;;;;;;;1;1;693;7;10816326531;A;C;A;A;A;A;A;B;B;B;.;.;.;E;E;B;B;C;B;C;C;B;B;B;C;C;D;C;C;C;D;B;B;B;B;B;B;B;B;B;A;A;A;*;A;A;B;A;B;B;A;A;C;C;B;C;C;C;B;A;B;B;B;B;C;C;B;B;B;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409166;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;BACCACCCDCAAC;DBDDADDDACCCC;CACBADCCCBBDC;DCCAAAAA*CACD;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-426063;372936;226511747;20546298;1,04433E+15;-84165;455537;245260203;25461023;;;;;;;;;;;1;1;501;5;10816326531;A;D;A;B;A;B;A;B;A;A;B;A;A;E;F;A;B;C;C;C;C;A;B;B;B;B;B;B;B;B;B;B;B;A;.;B;B;B;A;B;A;A;A;I;B;A;C;A;A;A;B;D;D;B;B;B;B;D;B;B;B;B;B;B;B;B;B;B;B;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409167;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;DCBDDADDAAADC;CAAACABCDABCA;DABAACBACCDCC;ABBDAADABBAAA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;882;32601;254844225;17960987;1,04433E+15;747475;346919;291742499;19390111;;;;;;;;;;;1;1;544;5;10816326531;A;B;A;C;A;A;A;C;B;B;A;A;B;E;D;C;C;C;C;C;C;B;B;B;B;B;D;B;B;B;D;B;B;A;B;B;A;B;B;B;A;A;A;F;C;A;A;A;B;B;B;A;C;A;C;B;.;B;A;A;B;B;B;B;B;B;B;D;B;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409168;1;1;1;;;1;1;;;15;1;4;15;1;4;;;;;;;;;;;;BADACBBBDDCAB;ABDCBBCBCBAAB;BDBCBADABDDCA;BCBABDABBADCC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-168154;317868;240720821;17512417;1,04433E+15;2502;45033;250104224;25169992;;;;;;;;;;;1;1;419;3;10816326531;B;B;A;C;A;A;A;E;.;.;B;.;.;F;F;A;A;B;B;C;B;B;A;B;B;A;D;A;C;A;D;A;A;B;A;B;A;B;B;A;A;A;A;A;B;A;B;A;B;B;D;A;D;B;C;C;C;C;C;B;C;A;B;C;C;C;A;A;B;B;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409169;1;1;1;;;1;1;;;5;5;6;5;5;6;;;;;;;;;;;;BABCCADDADBCA;DCDCDBDDACADD;CABBDCBDDCADA;DABCDCBDACACC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;698592;320287;288472773;17645688;1,04433E+15;893578;353454;299908536;19755367;;;;;;;;;;;1;1;63;7;10816326531;*;B;D;B;B;.;B;D;B;B;A;A;B;E;E;A;A;B;C;C;C;B;B;B;C;B;D;C;C;C;D;B;B;B;B;B;A;B;B;B;A;A;A;*;A;A;A;A;C;A;D;D;C;A;A;A;A;A;A;A;A;B;B;C;B;B;B;C;C;*;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409170;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;CBDDBCDABACAD;CDDAACCBDCCAC;CDBCBDADBABBC;BBCBDDBCCABAB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;1609639;439987;338665415;24240363;1,04433E+15;1609247;325328;339908942;18183339;;;;;;;;;;;1;1;595;6;10816326531;A;B;A;A;A;A;A;B;B;B;A;A;A;E;C;A;B;C;A;C;C;B;B;B;B;B;C;C;D;C;D;B;B;B;B;B;B;B;B;A;A;A;A;H;B;A;A;A;B;A;C;A;D;A;B;C;C;C;C;B;A;A;C;A;B;C;B;A;A;A;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409430;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;DDCBCCCBDCBAC;DBBCABADABBDB;ADCBDDBCCACDB;BDCCCDCCBDCDD;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;893671;363015;299220331;19999717;1,04433E+15;1349591;320275;325396164;17900915;;;;;;;;;;;1;1;558;6;10816326531;B;B;A;A;A;A;A;C;B;B;.;.;B;B;E;C;C;C;C;C;B;A;A;B;B;C;C;B;C;B;D;B;B;A;B;B;A;B;B;B;A;A;A;F;B;A;A;A;B;A;C;A;D;A;A;B;B;A;A;A;A;A;B;C;A;C;B;A;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409431;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;BAACAABDDAACA;ACCDDCCACAACD;ABBDBADABABBA;AABAABACAADBD;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-425617;37412;226536318;20611529;1,04433E+15;596695;385;283315054;21518546;;;;;;;;;;;1;1;492;4;10816326531;B;C;A;C;A;A;A;A;B;A;A;A;A;E;F;B;C;C;C;C;B;B;B;B;B;C;D;B;B;A;C;B;B;B;B;B;A;B;A;B;A;A;A;B;B;A;B;A;B;B;D;A;D;A;A;A;A;A;A;A;A;B;B;B;B;D;.;A;A;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409432;1;1;1;;;1;1;;;5;5;6;5;5;6;;;;;;;;;;;;ACBBCCDDABACA;DCDCDBDAACDDC;BCBACCBDDCDBC;DCBAACCDABBCA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;997566;34667;304944256;19099216;1,04433E+15;785503;345053;293867972;19285815;;;;;;;;;;;1;1;581;6;10816326531;A;C;A;A;A;A;A;C;B;B;.;.;B;F;F;B;B;C;C;C;B;A;B;B;B;D;D;C;D;A;D;B;B;B;B;A;B;B;B;B;A;A;A;F;B;A;B;A;A;A;B;A;D;B;B;C;A;B;B;A;B;B;B;B;C;B;B;B;B;B;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409433;1;1;1;;;1;1;;;17;3;6;17;3;6;;;;;;;;;;;;CACBACCCAABCC;BDBBCBDDABCDB;BDCDCCBCCABDC;DDCBBDCDCCACC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-488187;364483;223089126;20080594;1,04433E+15;925595;410554;30169804;22946819;;;;;;;;;;;1;1;389;2;10816326531;A;D;A;C;A;A;A;B;A;A;A;B;B;F;F;.;C;C;C;C;C;B;B;B;B;*;.;.;C;A;B;.;B;B;B;A;.;.;A;A;A;A;A;B;B;A;C;A;B;B;.;.;D;A;A;D;A;A;A;A;A;B;B;C;B;D;B;A;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409495;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;BADACACADDBCB;BADBCCCCDCBBC;BDBCDBDABADCA;AACBDAACCCAAC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;126301;320064;256943337;17633402;1,04433E+15;23636;421442;251285452;23555374;;;;;;;;;;;1;1;354;2;10816326531;B;B;A;A;A;A;A;A;B;B;.;.;.;D;C;A;A;C;A;C;B;A;B;A;B;A;C;A;B;A;C;A;A;A;B;A;A;B;A;A;B;A;A;A;B;A;A;A;A;A;D;D;C;A;C;C;B;C;B;A;B;B;C;B;B;C;D;C;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409496;1;1;1;;;1;1;;;12;5;7;12;5;7;;;;;;;;;;;;ABBCCDADABCCA;CB*CDBBABDBCA;BADDABCDDBACA;AADBACDDBABDB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-699863;408775;211427184;22520789;1,04433E+15;29434;46387;251609516;25926774;;;;;;;;;;;1;1;494;4;10816326531;B;C;A;F;A;A;A;E;A;A;A;A;B;F;F;A;A;C;A;C;A;A;B;B;B;A;D;B;B;B;D;B;B;A;B;B;A;B;A;B;A;A;B;A;A;A;B;A;B;A;D;D;D;A;C;A;B;D;A;A;D;D;A;A;A;C;D;A;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409497;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;CADCABACBABCA;BCBCCADBACDCC;CCABACBBACCAC;CABBCDACAADCB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-1270871;534931;179968433;29471148;1,04433E+15;-23687;461317;236725165;25784081;;;;;;;;;;;1;1;512;5;10816326531;A;C;A;A;A;A;A;B;B;B;A;A;A;D;A;B;A;B;C;B;B;A;B;B;B;A;D;A;C;B;D;A;B;A;A;B;B;B;B;B;A;A;A;A;B;C;B;A;A;A;C;A;D;A;A;A;A;A;A;A;A;C;B;A;B;D;B;B;A;C;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409498;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;CDAACDABACAAD;CBDAABABCBCBD;AACBDCDCCABDC;BCABBDCABABAB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-830836;468848;204211441;25830413;1,04433E+15;371721;359405;270740733;20087982;;;;;;;;;;;1;1;582;6;10816326531;A;B;A;A;A;A;A;B;B;B;A;A;A;E;F;B;C;C;C;C;C;B;B;B;C;D;C;C;B;B;D;B;B;B;B;A;B;B;B;B;A;A;A;B;A;C;A;A;C;B;C;A;D;B;C;B;A;D;A;B;A;A;B;B;C;C;B;B;B;A;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409499;1;1;1;;;1;1;;;14;7;2;14;7;2;;;;;;;;;;;;ABCAABDCABDCB;BACCBDACCADCC;DCADBDBABCACD;CBACBDACBAABA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-927723;501758;19887361;27643536;1,04433E+15;-1459559;619931;168386231;34649387;;;;;;;;;;;1;1;672;7;10816326531;A;B;A;A;A;A;A;C;B;B;A;A;A;E;E;B;C;C;C;C;C;B;B;B;B;D;D;C;C;C;D;B;B;B;B;B;B;B;B;B;A;.;A;F;A;A;A;A;C;A;A;A;D;B;C;C;B;*;A;A;A;B;B;B;C;C;B;B;B;B;A
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409500;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;DACCABCBABCCC;ABBBCCDCDDBCB;BBDBCDCBBADCD;DCBDDABDDAACC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;442537;324418;274365841;17873279;1,04433E+15;151939;534055;258456605;29849577;;;;;;;;;;;1;0;;1;;A;B;.;.;A;A;A;.;.;.;.;.;B;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;A;.;B;B;.;.;.;.;.;.;.;.;.;.;.;.;.;D;.;.;.;.;.;.;.;.;A;.;.;B;.;.;.;.;.;.
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409501;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;CBDCABAACDBCB;CCCCCCDDADDCA;CCBADDCCBAACD;DDAACBCADCBAB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;11019;307909;250592064;16963742;1,04433E+15;403173;40945;272498659;22885114;;;;;;;;;;;1;1;552;6;10816326531;B;B;A;A;A;A;A;B;A;A;B;A;B;.;B;C;B;C;C;A;B;B;A;A;B;C;D;C;C;B;D;B;B;B;B;A;A;B;B;B;B;B;.;D;B;A;A;A;C;C;D;A;D;A;C;C;B;B;B;B;C;B;B;B;D;A;B;A;B;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409502;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;DBACABAAABBCC;DCDCDBDDACADC;BCAABDCCBCACB;DBBDAAADCBACC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;1118945;356334;311631433;19631638;1,04433E+15;965268;301915;303915457;16874732;;;;;;;;;;;1;1;563;6;10816326531;A;B;A;F;A;A;A;C;B;B;A;A;B;F;F;B;A;B;B;C;C;A;B;B;B;B;D;B;B;C;D;B;B;B;B;B;B;B;A;B;A;A;A;B;B;A;A;A;B;A;B;D;D;A;B;C;C;C;C;B;B;B;B;B;B;B;A;A;B;B;.
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409503;1;1;1;;;1;1;;;16;2;5;16;2;5;;;;;;;;;;;;BCDCBBCACBDCC;DABBCAADABCCB;CBCCABADACDBB;BBADDBCBBAAB.;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;95201;310036;255229933;17080926;1,04433E+15;-603228;566836;216248564;31681784;;;;;;;;;;;1;1;512;5;10816326531;B;A;A;C;A;A;A;D;A;A;A;A;B;A;F;A;A;A;A;A;C;B;A;B;B;C;C;C;B;A;D;B;B;A;B;B;B;B;B;A;A;A;A;A;B;A;A;A;B;C;D;A;D;B;A;.;A;A;A;A;A;A;A;C;A;C;C;D;B;C;B
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409504;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;BBDDCADABAAAB;CABACACBDBABD;ADAACCBDBBBBA;BDABCDDABACCA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;315045;360797;267341878;1987752;1,04433E+15;-260459;4139;235406721;23133835;;;;;;;;;;;1;1;451;4;10816326531;B;B;A;C;A;A;.;A;B;A;A;A;A;E;D;C;B;C;B;C;B;A;B;B;B;A;C;B;B;B;C;B;B;B;B;A;A;B;B;A;A;A;A;*;B;A;A;A;B;A;D;A;D;B;C;C;B;B;A;A;A;B;B;B;B;C;C;A;C;B;D
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409505;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;DCCCCBDDAACBC;BBADCBDAAABAA;ADADDACDCCACC;CDCCBDCDBACBA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;224133;322452;262333231;17764965;1,04433E+15;844271;33728;297152653;18851364;;;;;;;;;;;1;1;415;3;10816326531;A;B;A;A;A;A;A;C;B;A;A;A;A;B;A;B;C;C;C;C;B;B;A;B;B;A;C;B;B;A;D;B;B;A;B;B;A;B;A;A;B;A;A;A;B;A;A;A;B;A;C;D;B;B;C;C;A;A;A;B;B;B;B;C;C;B;C;C;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409506;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;BBCDDBBAACACC;CAACDACABDDDB;BDBABDCDCBCAA;BCABCADABACBA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-1188188;452141;184523717;24909968;1,04433E+15;-358459;427289;229929273;23882177;;;;;;;;;;;1;1;42;3;10816326531;B;A;A;C;A;A;A;A;B;A;A;A;A;D;D;C;C;C;C;C;B;A;A;B;B;A;C;B;B;A;C;A;B;B;B;B;A;B;B;A;A;A;A;B;B;A;A;A;C;A;C;A;D;A;A;A;A;A;A;A;A;B;B;B;B;.;B;B;B;B;A
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409507;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;BABCDCCACBDBC;DDBCABABABBAA;CACACDADADDAC;CCCACDCCBCACD;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;669613;325396;286876222;1792716;1,04433E+15;1270197;306505;320958648;17131278;;;;;;;;;;;1;1;523;5;10816326531;C;A;A;B;A;A;A;B;B;B;.;.;.;E;D;B;C;C;B;.;C;B;B;B;B;A;D;B;C;B;D;B;B;B;B;A;A;B;B;B;A;A;A;*;B;C;A;A;C;A;B;A;D;A;B;C;B;B;B;A;C;B;C;B;B;B;A;A;A;B;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409508;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;ACBCAADDABDDC;BBABCBDABADBC;DBBCAABDDAACC;ADDDCDBDBABBA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-37848;357356;247899816;19687944;1,04433E+15;646207;311152;286082395;1739101;;;;;;;;;;;1;1;526;5;10816326531;A;B;A;A;A;A;A;B;B;A;B;A;A;D;F;A;A;A;A;C;A;B;B;B;B;B;D;C;B;B;D;B;B;A;B;A;A;B;B;B;A;A;A;B;A;A;A;A;A;A;B;A;C;A;A;A;B;B;A;A;A;C;C;B;B;B;B;B;B;B;A
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409509;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;BDDCDCCACBDAC;DDDBACCBDCCBC;CCBACDADADDAC;ACCBDCBCCABDB;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;1501844;439608;332726626;24219483;1,04433E+15;1816873;335124;351513642;1873086;;;;;;;;;;;1;1;512;5;10816326531;B;B;A;A;A;A;A;A;B;B;.;.;.;D;C;B;C;C;C;C;B;A;B;B;C;A;C;B;C;B;D;B;B;B;B;A;A;B;B;B;A;B;A;D;B;A;A;A;C;A;C;A;D;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;A
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409510;1;1;1;;;1;1;;;19;5;1;19;5;1;;;;;;;;;;;;ADBBCCDBCDBDD;CABABCBDBDDDA;CDBDDBBCDCCBB;ACBBBBDABCBAA;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;-47071;435329;224051993;23983739;1,04433E+15;20953;522628;251135493;29210896;;;;;;;;;;;1;1;535;5;10816326531;B;B;A;C;A;A;A;A;A;B;B;B;B;F;E;A;B;C;C;C;A;B;A;B;B;A;D;C;C;B;D;B;B;A;B;A;A;B;B;B;A;A;B;F;A;A;A;A;A;A;D;A;C;D;A;C;B;B;B;B;B;A;D;C;D;B;D;D;A;A;C
2023;1;11;6322170;2;61453930;1;1;1633570;9;49409511;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;BADACABBDDACB;DCDBACCBDCDDC;ABADCADABCCDA;BCCBADBCCBAAC;;;;;;;;;;1;1;;;0;632217021;;1,04433E+15;1242438;399483;318435077;22008862;1,04433E+15;454312;365593;275356936;20433844;;;;;;;;;;;1;1;388;2;10816326531;.;B;A;C;A;A;A;D;B;.;.;.;.;F;F;C;C;C;C;C;B;B;A;B;B;A;C;B;B;A;C;B;B;A;A;A;A;B;*;A;B;A;A;A;C;A;A;A;C;A;C;A;C;A;A;A;A;A;A;A;A;A;B;B;B;D;B;D;B;B;C
2023;1;11;6322170;2;61463292;1;1;1657121;9;49408113;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;CBBDDADDACDDD;BACBACABDDBAA;ADCDDABDBDACD;CACBDDCBCCCAB;;;;;;;;;;1;1;;;0;632217031;;1,25E+15;-336094;380335;231468441;20953934;1,25E+15;-19518;390914;248873475;21849093;;;;;;;;;;;1;1;534;5;125;B;C;A;E;A;A;A;E;.;A;A;A;A;E;D;A;A;B;A;A;A;A;A;B;B;C;D;A;B;B;D;B;B;B;B;B;A;B;B;A;A;A;A;A;C;A;B;A;C;C;B;A;B;A;B;A;B;B;B;B;B;A;B;B;C;C;B;B;B;B;C
2023;1;11;6322170;2;61463292;1;1;1657121;9;49408114;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;BADBCABADBCCB;CDCBACABDA*CC;ACAADBDABADBA;CACBACBCCCAAC;;;;;;;;;;1;1;;;0;632217031;;1,25E+15;25983;323147;251416481;17803255;1,25E+15;-250763;440021;235948653;24593798;;;;;;;;;;;1;1;456;4;125;A;B;A;C;A;A;A;C;B;B;A;A;A;C;B;B;A;C;B;C;A;A;B;B;B;A;C;B;B;B;D;B;B;A;A;B;A;B;B;A;A;A;A;A;C;A;A;A;B;A;C;A;D;B;C;B;B;C;C;A;A;B;C;B;A;A;C;B;A;A;B
2023;1;11;6322170;2;61463292;1;1;1657121;9;49408115;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;AABACABBDDACB;BDDCDCCDCBDCC;DBADCBDABADAA;CACDCDACAADBD;;;;;;;;;;1;1;;;0;632217031;;1,25E+15;1333617;411032;323458435;22645135;1,25E+15;403952;398111;272542199;22251351;;;;;;;;;;;1;1;301;2;125;B;B;A;B;A;A;A;B;B;B;A;A;A;B;B;A;B;C;C;C;C;A;B;B;B;A;C;B;B;A;A;A;A;A;A;A;A;B;A;A;B;B;A;G;B;A;B;A;B;A;B;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;C
2023;1;11;6322170;2;61463292;1;1;1657121;9;49408116;1;0;0;;;0;0;;;10;3;5;10;3;5;;;;;;;;;;;;.............;.............;.............;.............;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
